fire_area,soi,max_t_bne,max_t_mel,max_t_cns,max_t_pth,max_t_syd,sin_signal,cos_signal,year
685.2,-8.2,24.0,15.6,27.8,19.7,18.1,-0.6680638642135336,-0.7441039398713605,2001
653.0999999999999,-8.2,22.0,18.5,26.8,15.5,18.1,-0.6807734094770164,-0.7324940716135788,2001
674.32,-8.2,23.0,16.2,27.3,17.6,22.8,-0.6932812268869775,-0.7206671495538611,2001
866.04,-8.2,25.0,18.0,25.9,16.3,24.7,-0.7055836101071777,-0.7086266782644597,2001
399.7200000000001,-8.2,25.0,13.6,27.2,16.3,17.1,-0.7176769136759618,-0.6963762255968724,2001
608.01,-8.2,22.0,11.8,27.3,17.9,18.4,-0.7295575540864874,-0.6839194216246107,2001
642.8899999999999,-8.2,23.0,15.0,26.5,19.0,19.7,-0.7412220108485955,-0.6712599575675318,2001
592.86,-8.2,23.0,11.7,27.1,19.3,21.2,-0.7526668275320083,-0.6584015846980489,2001
761.5200000000001,-8.2,25.0,13.2,26.9,24.0,17.2,-0.7638886127905429,-0.64534811322955,2001
860.57,-8.2,23.0,11.8,27.7,20.5,16.7,-0.7748840413670406,-0.6321034111873488,2001
1125.9499999999998,-8.2,23.0,12.0,28.0,21.1,14.5,-0.7856498550787144,-0.6186714032625032,2001
839.4099999999999,-8.2,21.0,13.7,27.4,16.4,17.8,-0.7961828637826154,-0.6050560696488494,2001
1214.74,-8.2,23.0,15.4,27.6,18.0,21.6,-0.8064799463209447,-0.5912614448635782,2001
951.4300000000001,-8.2,23.0,12.2,26.9,19.5,21.4,-0.8165380514459157,-0.5772916165517278,2001
1037.24,-8.2,20.0,13.1,28.7,19.5,15.0,-0.8263541987239095,-0.5631507242749187,2001
738.44,-8.2,21.0,12.0,26.3,21.9,17.3,-0.8359254794186365,-0.5488429582847199,2001
1267.83,-8.2,23.0,15.3,26.8,18.7,14.3,-0.8452490573530629,-0.5343725582809793,2001
2403.37,-8.2,24.0,16.7,25.5,15.0,16.5,-0.8543221697498269,-0.5197438121555157,2001
2130.37,-8.2,22.0,18.2,26.9,17.0,16.3,-0.8631421280499115,-0.5049610547215202,2001
2052.65,1.4,21.0,13.9,29.8,17.0,19.3,-0.8717063187093218,-0.4900286664290594,2001
2230.6,1.4,24.0,16.3,28.9,19.5,20.4,-0.8800122039735356,-0.4749510720670502,2001
1515.6000000000001,1.4,24.0,18.0,28.7,18.9,22.1,-0.888057322629493,-0.4597327394521046,2001
1395.9,1.4,26.0,14.4,29.3,19.4,21.9,-0.8958392907349089,-0.44437817810461344,2001
1997.9299999999998,1.4,26.0,13.8,30.2,20.7,16.2,-0.9033558023246842,-0.4288919379124841,2001
2653.16,1.4,24.0,16.8,30.1,16.5,18.4,-0.9106046300942162,-0.41327860778290443,2001
1543.16,1.4,22.0,16.3,29.0,17.4,19.8,-0.9175836260593934,-0.3975428142825566,2001
1147.17,1.4,22.0,13.9,27.8,18.5,25.7,-0.924290722193093,-0.3816892202666594,2001
725.26,1.4,26.0,15.3,25.8,15.8,21.8,-0.9307239310379793,-0.3657225234972692,2001
887.3199999999999,1.4,25.0,19.0,29.3,15.9,18.8,-0.9368813462954315,-0.34964745525122826,2001
759.1700000000001,1.4,24.0,18.8,29.1,18.3,21.0,-0.9427611433904206,-0.33346877891818705,2001
1236.4,1.4,25.0,17.0,28.4,19.6,21.1,-0.9483615800121716,-0.31719128858910595,2001
620.47,1.4,28.0,16.3,28.4,18.9,19.1,-0.9536809966304455,-0.300819807635668,2001
699.4100000000001,1.4,26.0,18.8,28.3,19.3,22.9,-0.9587178169872964,-0.2843591872810036,2001
1143.21,1.4,26.0,20.0,31.7,20.0,22.0,-0.9634705485641486,-0.26781430516217486,2001
1206.67,1.4,25.0,23.5,30.2,20.9,26.0,-0.9679377830240642,-0.25119006388481957,2001
1844.76,1.4,25.0,15.7,28.5,21.7,20.8,-0.9721181966290612,-0.23449138957041052,2001
2023.16,1.4,25.0,20.2,28.1,21.0,22.7,-0.9760105506323682,-0.21772323039653224,2001
944.13,1.4,25.0,24.4,27.9,20.5,24.6,-0.9796136916454901,-0.20089055513063528,2001
722.5,1.4,25.0,13.9,27.2,23.9,25.0,-0.9829265519799822,-0.18399835165767986,2001
995.6400000000001,1.4,25.0,17.7,29.1,21.5,21.8,-0.9859481499638303,-0.1670516255021195,2001
845.3800000000001,1.4,25.0,25.0,29.0,17.5,23.8,-0.9886775902323404,-0.15005539834465262,2001
1111.96,1.4,26.0,23.4,29.0,17.5,23.5,-0.9911140639934546,-0.13301470653419636,2001
1240.3,1.4,25.0,21.6,29.3,19.0,27.1,-0.9932568492674143,-0.11593459959550066,2001
1259.83,1.4,26.0,16.4,29.7,25.0,30.3,-0.9951053111006974,-0.09882013873287211,2001
1475.8200000000002,1.4,29.0,13.5,30.0,27.6,17.6,-0.99665890175417,-0.08167639533042288,2001
1771.92,1.4,25.0,17.0,29.5,21.5,17.5,-0.9979171608653922,-0.06450844944931713,2001
1254.35,1.4,27.0,21.9,30.1,21.0,19.3,-0.9988797155850335,-0.04732138832243232,2001
2005.66,1.4,26.0,25.3,29.2,17.3,21.9,-0.9995462806873573,-0.03012030484690836,2001
1528.18,1.4,26.0,27.7,29.4,17.0,24.3,-0.9999166586547379,-0.012910296075008843,2001
1662.0100000000002,-1.9,26.0,22.7,29.5,18.8,25.3,-0.9999907397361901,0.004303538296243821,2001
921.3599999999999,-1.9,27.0,18.1,29.9,22.4,25.1,-0.9997685019798909,0.021516097436222233,2001
849.9000000000001,-1.9,25.0,16.6,28.4,22.0,26.1,-0.9992500112396835,0.03872228089217399,2001
884.0300000000001,-1.9,28.0,15.0,30.0,24.8,22.6,-0.9984354211555643,0.05591699010060302,2001
972.72,-1.9,28.0,15.1,29.5,23.1,19.6,-0.9973249731081556,0.07309512989807687,2001
903.3500000000001,-1.9,27.0,18.4,29.0,22.4,27.5,-0.9959189961471792,0.0902516100310407,2001
1243.2,-1.9,33.0,15.7,29.0,25.0,20.8,-0.9942179068939521,0.10738134666416217,2001
824.08,-1.9,29.0,14.8,29.2,22.0,18.6,-0.9922222094179324,0.12447926388678869,2001
1038.02,-1.9,26.0,18.0,29.9,18.1,18.3,-0.989932495087353,0.141540295217043,2001
1644.8600000000001,-1.9,25.0,23.1,31.1,18.5,20.9,-0.9873494423939864,0.15855938510313475,2001
963.12,-1.9,25.0,17.4,30.3,20.3,18.9,-0.9844738167520923,0.17553149042142777,2001
435.33,-1.9,31.0,18.1,30.7,18.7,24.4,-0.9813064702716093,0.19245158197082995,2001
614.03,-1.9,29.0,17.6,29.0,20.3,26.1,-0.9778483415056569,0.209314645963048,2001
473.0,-1.9,29.0,15.2,29.3,20.4,22.2,-0.9741004551724206,0.22611568550828803,2001
478.61,-1.9,27.0,19.5,29.8,21.0,21.0,-0.9700639218515072,0.24284972209593494,2001
982.1,-1.9,27.0,18.7,30.2,20.8,23.4,-0.965739937654855,0.25951179706979943,2001
539.23,-1.9,22.0,20.5,30.4,24.4,25.7,-0.961129783872301,0.27609697309746795,2001
715.77,-1.9,29.0,15.2,32.1,28.1,26.9,-0.9562348265919058,0.2926003356333479,2001
596.01,-1.9,30.0,13.4,31.8,24.7,20.5,-0.9510565162951536,0.30901699437494723,2001
585.73,-1.9,24.0,16.1,31.4,21.9,17.7,-0.9455963874271425,0.32534208471198034,2001
753.27,-1.9,25.0,22.2,31.7,16.5,20.4,-0.9398560579418956,0.34157076916785517,2001
1034.23,-1.9,25.0,26.9,25.0,17.3,22.9,-0.9338372288229252,0.35769823883312546,2001
606.3299999999999,-1.9,25.0,22.4,28.9,19.4,23.7,-0.9275416835791969,0.3737197147904684,2001
583.48,-1.9,26.0,22.8,30.1,21.6,28.6,-0.9209712877166346,0.38963044953078774,2001
948.95,-1.9,28.0,21.4,29.4,25.8,29.9,-0.9141279881853341,0.4054257283599965,2001
998.97,-1.9,24.0,19.0,29.8,20.8,27.6,-0.9070138128026362,0.42110087079608916,2001
1110.73,-1.9,30.0,18.2,31.9,20.6,25.1,-0.8996308696522438,0.43665123195606304,2001
610.6700000000001,-1.9,31.0,23.0,30.9,22.4,27.9,-0.8919813464595484,0.4520722039323045,2001
779.59,-1.9,31.0,19.4,30.3,26.1,27.7,-0.8840675099433637,0.46735921715800205,2001
1094.77,-1.9,36.0,17.5,30.2,28.0,25.9,-0.8758917051442429,0.4825077417612184,2001
2646.75,-1.9,33.0,18.0,31.0,26.9,27.7,-0.867456354729597,0.4975132889071803,2001
1438.6299999999999,7.2,32.0,20.3,30.3,30.3,22.4,-0.858763958275803,0.5123714121284235,2001
2091.51,7.2,34.0,17.4,31.3,31.4,22.1,-0.8498170915275282,0.5270777086423716,2001
1745.06,7.2,25.0,21.6,31.2,22.2,20.0,-0.8406184056344783,0.5416278206559811,2001
800.1100000000001,7.2,26.0,28.4,32.1,20.7,23.2,-0.8311706263658084,0.5560174366570438,2001
2228.9,7.2,25.0,24.7,31.7,25.2,25.3,-0.8214765533024145,0.5702422926917867,2001
1740.8000000000002,7.2,27.0,14.1,30.8,27.3,25.3,-0.8115390590073611,0.5842981736283683,2001
1777.9299999999998,7.2,28.0,16.8,30.7,28.7,18.0,-0.8013610881746764,0.5981809144059166,2001
1497.9899999999998,7.2,27.0,20.6,30.0,27.6,18.1,-0.7909456567567774,0.6118864012687242,2001
792.7,7.2,24.0,21.7,30.5,28.4,20.8,-0.7802958510707755,0.6254105729852464,2001
628.39,7.2,23.0,17.5,30.5,30.6,25.3,-0.7694148268839381,0.6387494220515268,2001
492.20000000000016,7.2,29.0,14.1,31.2,31.5,23.2,-0.7583058084785625,0.6518989958787125,2001
599.0899999999999,7.2,30.0,15.5,32.3,32.6,20.9,-0.7469720876965557,0.664855397964286,2001
509.59000000000003,7.2,30.0,17.3,33.0,36.0,23.2,-0.7354170229639858,0.6776147890466887,2001
380.1600000000001,7.2,27.0,17.3,32.6,31.0,21.6,-0.723644038295913,0.6901733882429714,2001
1101.27,7.2,25.0,21.7,32.8,25.4,24.0,-0.7116566222817751,0.7025274741691566,2001
484.89,7.2,28.0,20.7,32.7,23.0,21.3,-0.6994583270516471,0.7146733860429608,2001
671.6,7.2,26.0,27.6,33.0,25.4,27.1,-0.6870527672236669,0.7266075247685657,2001
643.1,7.2,28.0,14.6,32.2,31.3,30.9,-0.6744436188329457,0.7383263540031063,2001
1643.83,7.2,25.0,15.8,31.2,22.8,16.7,-0.6616346182422783,0.7498264012045686,2001
1186.6799999999998,7.2,27.0,19.2,35.1,22.4,16.7,-0.6486295610349818,0.7611042586607742,2001
2207.73,7.2,29.0,20.9,32.7,22.6,17.8,-0.6354323008901775,0.7721565844991641,2001
2540.7799999999997,7.2,26.0,27.5,32.0,20.8,19.9,-0.622046748440868,0.7829801036770625,2001
1419.45,7.2,26.0,24.2,31.1,21.2,21.5,-0.6084768701151264,0.7935716089521472,2001
1326.03,7.2,29.0,25.5,31.9,20.7,26.7,-0.5947266869607633,0.8039279618328213,2001
466.75999999999993,7.2,28.0,23.0,32.5,27.4,33.9,-0.5808002734538014,0.8140460935082175,2001
1918.3699999999997,7.2,28.0,19.9,31.1,32.4,32.8,-0.5667017562911177,0.8239230057575542,2001
739.16,7.2,30.0,18.4,31.5,35.0,22.7,-0.5524353131676195,0.83355577183857,2001
849.0400000000001,7.2,27.0,19.0,32.2,32.1,22.8,-0.5380051715383,0.8429415373547827,2001
1313.5,7.2,27.0,23.4,31.5,32.4,25.1,-0.5234156073655503,0.8520775211013093,2001
2381.36,7.2,30.0,19.2,29.9,22.9,29.4,-0.508670943852105,0.8609610158889941,2001
2652.14,-9.1,31.0,22.0,30.9,21.7,24.6,-0.4937755501599774,0.8695893893466109,2001
2715.71,-9.1,30.0,18.8,32.9,25.8,27.4,-0.47873384011578907,0.8779600847008878,2001
1530.83,-9.1,29.0,16.5,32.4,26.2,33.0,-0.4635502709028512,0.8860706215341377,2001
1078.06,-9.1,31.0,15.2,33.2,20.8,23.3,-0.4482293417404106,0.893918596519257,2001
932.1500000000001,-9.1,28.0,21.7,32.0,22.3,19.1,-0.4327755925504317,0.9015016841318838,2001
825.9799999999999,-9.1,27.0,15.6,31.5,23.8,24.9,-0.41719360261231697,0.9088176373395028,2001
675.57,-9.1,29.0,18.0,32.5,24.8,32.2,-0.4014879892059729,0.9158642882672873,2001
336.31999999999994,-9.1,33.0,18.9,32.9,28.0,19.7,-0.38566340624360745,0.9226395488404875,2001
308.26,-9.1,26.0,20.1,33.8,27.6,23.7,-0.3697245428906732,0.9291414114031743,2001
99.80999999999999,-9.1,31.0,19.1,32.4,28.0,30.4,-0.3536761221763721,0.935367949313148,2001
248.11999999999995,-9.1,33.0,15.0,34.7,31.2,24.8,-0.33752289959411347,0.941317317512847,2001
411.78000000000003,-9.1,28.0,18.9,33.2,31.0,22.7,-0.32126966169236515,0.946987753076075,2001
681.8200000000002,-9.1,28.0,19.7,30.8,30.8,27.0,-0.3049212246562894,0.9523775757303973,2001
440.66999999999996,-9.1,28.0,20.0,29.8,30.6,26.4,-0.288482432880609,0.9574851883550393,2001
128.24,-9.1,28.0,19.9,30.5,31.8,20.3,-0.27195815753410607,0.9623090774541485,2001
48.510000000000005,-9.1,25.0,18.6,31.4,31.3,23.1,-0.2553532951161872,0.9668478136052775,2001
73.97,-9.1,27.0,21.3,33.1,27.8,24.1,-0.23867276600594997,0.9711000518829505,2001
403.12000000000006,-9.1,29.0,21.5,36.4,25.9,26.0,-0.22192151300416588,0.9750645322571947,2001
260.71999999999997,-9.1,29.0,29.4,33.4,24.6,25.5,-0.20510449986861926,0.9787400799669153,2001
461.3,-9.1,31.0,24.3,33.6,23.6,29.5,-0.1882267098432448,0.9821256058680005,2001
873.0500000000002,-9.1,32.0,22.0,33.6,26.1,25.4,-0.1712931441814778,0.9852201067560606,2001
1321.4099999999999,-9.1,40.0,24.1,31.6,25.4,36.8,-0.12020804489935275,0.9927487224577402,2001
2123.6099999999997,-9.1,39.0,19.7,33.1,25.1,34.7,-0.10310169744743544,0.9946708199115211,2001
1263.14,-9.1,39.0,15.2,33.4,30.0,27.2,-0.0859647987374467,0.9962981749346077,2001
1289.1200000000001,-9.1,33.0,18.0,34.6,27.0,21.7,-0.06880242680231975,0.9976303053065857,2001
1051.5500000000002,-9.1,30.0,24.3,34.1,22.0,27.1,-0.05161966722325418,0.9986668162884759,2001
1134.35,-9.1,31.0,35.5,32.3,24.1,30.3,-0.034421611622745804,0.9994074007397048,2001
673.95,-9.1,33.0,20.7,32.8,24.5,31.3,-0.01721335615583528,0.9998518392091162,2001
637.98,-9.1,29.0,24.9,33.2,27.1,28.1,-2.4492935982947064e-16,1.0,2001
1109.42,2.7,32.0,21.2,32.8,31.6,37.4,0.017213356155834685,0.9998518392091162,2002
507.0799999999999,2.7,36.0,19.1,31.5,31.4,33.4,0.03442161162274574,0.9994074007397048,2002
364.97999999999996,2.7,33.0,20.6,32.1,33.4,26.5,0.051619667223253764,0.998666816288476,2002
307.78000000000003,2.7,29.0,22.5,31.2,24.7,28.7,0.06880242680231986,0.9976303053065857,2002
247.22999999999996,2.7,31.0,25.0,31.7,22.4,26.4,0.08596479873744647,0.9962981749346078,2002
92.75999999999999,2.7,32.0,36.0,32.8,28.3,28.2,0.10310169744743485,0.9946708199115211,2002
241.39,2.7,34.0,23.7,31.5,33.6,36.0,0.1202080448993527,0.9927487224577402,2002
261.95,2.7,38.0,22.2,31.7,26.8,33.3,0.13727877211326478,0.9905324521322229,2002
318.3899999999999,2.7,35.0,22.1,32.4,24.9,24.6,0.15430882066428114,0.9880226656636976,2002
372.94000000000005,2.7,30.0,31.0,33.1,23.2,23.7,0.1712931441814776,0.9852201067560606,2002
265.62,2.7,31.0,32.7,32.4,26.8,24.0,0.18822670984324422,0.9821256058680006,2002
207.19,2.7,35.0,20.0,32.6,32.1,23.0,0.2051044998686192,0.9787400799669153,2002
450.07,2.7,30.0,19.5,32.9,34.6,24.7,0.22192151300416552,0.9750645322571948,2002
287.27,2.7,31.0,19.9,35.0,36.4,23.1,0.2386727660059501,0.9711000518829505,2002
401.11,2.7,29.0,21.3,34.0,35.0,23.4,0.255353295116187,0.9668478136052775,2002
474.80999999999995,2.7,30.0,24.0,33.5,35.9,22.2,0.2719581575341055,0.9623090774541486,2002
470.03999999999996,2.7,28.0,20.7,32.5,28.4,23.1,0.288482432880609,0.9574851883550393,2002
396.56999999999994,2.7,29.0,24.8,33.5,25.6,24.8,0.304921224656289,0.9523775757303975,2002
195.78,2.7,28.0,34.6,31.1,28.0,26.6,0.3212696616923644,0.9469877530760753,2002
293.98,2.7,29.0,37.4,30.5,29.8,28.0,0.3375228995941133,0.9413173175128471,2002
224.32999999999998,2.7,29.0,17.7,31.4,32.4,30.1,0.35367612217637157,0.9353679493131483,2002
235.75999999999996,2.7,30.0,19.2,33.0,35.4,29.9,0.36972454289067314,0.9291414114031743,2002
419.65,2.7,31.0,20.9,32.9,30.3,24.5,0.3856634062436071,0.9226395488404876,2002
1258.2,2.7,31.0,23.6,33.5,26.2,23.1,0.401487989205973,0.9158642882672872,2002
597.12,2.7,29.0,33.8,31.4,28.8,25.3,0.4171936026123168,0.9088176373395029,2002
1159.86,2.7,31.0,36.7,30.5,29.9,26.2,0.4327755925504312,0.901501684131884,2002
423.48999999999995,2.7,31.0,31.1,32.1,32.2,26.9,0.4482293417404106,0.893918596519257,2002
200.81999999999994,2.7,32.0,27.7,33.2,36.6,28.0,0.4635502709028509,0.886070621534138,2002
528.4800000000002,2.7,33.0,23.2,32.3,31.5,25.0,0.47873384011578846,0.8779600847008882,2002
458.68,2.7,33.0,25.2,33.9,35.3,26.6,0.4937755501599772,0.869589389346611,2002
412.84999999999997,2.7,33.0,22.0,32.5,36.3,25.2,0.5086709438521044,0.8609610158889943,2002
391.76,7.7,34.0,36.0,32.8,29.7,23.7,0.5234156073655503,0.8520775211013093,2002
442.9299999999999,7.7,33.0,19.4,32.9,28.1,26.8,0.5380051715382996,0.8429415373547828,2002
367.65,7.7,31.0,16.8,32.9,32.4,22.9,0.5524353131676196,0.8335557718385699,2002
89.23,7.7,32.0,19.3,32.8,33.4,21.7,0.5667017562911175,0.8239230057575543,2002
47.480000000000004,7.7,31.0,23.8,32.7,32.3,20.7,0.5808002734538008,0.8140460935082179,2002
60.82999999999999,7.7,34.0,26.7,32.7,37.1,22.7,0.5947266869607633,0.8039279618328213,2002
92.30000000000001,7.7,32.0,28.1,33.3,31.2,24.4,0.6084768701151261,0.7935716089521474,2002
154.07,7.7,30.0,20.3,34.6,32.7,27.7,0.6220467484408675,0.7829801036770629,2002
86.63999999999999,7.7,34.0,21.4,37.4,33.8,24.6,0.6354323008901774,0.7721565844991642,2002
79.01999999999998,7.7,33.0,17.2,35.9,35.3,28.7,0.6486295610349815,0.7611042586607746,2002
121.73999999999998,7.7,34.0,20.7,34.9,35.4,21.8,0.6616346182422783,0.7498264012045687,2002
168.19999999999996,7.7,31.0,26.2,33.5,32.4,22.0,0.6744436188329455,0.7383263540031065,2002
189.00000000000003,7.7,30.0,32.0,33.0,24.8,22.3,0.687052767223667,0.7266075247685656,2002
315.63,7.7,29.0,35.5,31.4,23.8,25.4,0.6994583270516471,0.7146733860429609,2002
350.38,7.7,30.0,35.9,30.5,23.1,26.7,0.7116566222817747,0.702527474169157,2002
108.65999999999998,7.7,31.0,21.2,30.1,25.8,32.1,0.7236440382959124,0.6901733882429719,2002
134.67000000000002,7.7,31.0,21.0,29.8,24.7,22.1,0.7469720876965552,0.6648553979642865,2002
28.680000000000007,7.7,30.0,33.1,31.5,22.5,23.9,0.7583058084785625,0.6518989958787126,2002
40.01,7.7,31.0,30.3,30.6,25.7,29.2,0.7694148268839378,0.6387494220515272,2002
3.5200000000000005,7.7,33.0,21.2,31.4,31.5,29.5,0.7802958510707755,0.6254105729852463,2002
15.670000000000002,7.7,34.0,21.3,32.5,34.5,25.0,0.7909456567567772,0.6118864012687244,2002
10.53,7.7,28.0,20.3,32.9,35.7,24.4,0.8013610881746767,0.5981809144059164,2002
12.27,7.7,28.0,24.1,32.4,37.4,26.2,0.811539059007361,0.5842981736283684,2002
17.229999999999997,7.7,28.0,32.7,33.0,31.1,25.2,0.8214765533024142,0.5702422926917871,2002
12.760000000000003,7.7,29.0,25.0,33.5,33.7,27.1,0.831170626365808,0.5560174366570445,2002
5.89,7.7,31.0,19.3,31.9,31.9,26.3,0.8406184056344782,0.5416278206559814,2002
25.259999999999998,7.7,32.0,18.7,32.5,30.8,23.5,0.8498170915275278,0.5270777086423722,2002
103.7,-5.2,34.0,19.0,32.7,30.1,24.0,0.8587639582758029,0.5123714121284237,2002
25.810000000000002,-5.2,24.0,19.7,33.2,32.9,25.3,0.8674563547295968,0.49751328890718066,2002
8.98,-5.2,27.0,19.1,32.9,31.9,25.5,0.8758917051442429,0.48250774176121847,2002
148.10000000000002,-5.2,29.0,23.9,32.6,27.8,23.4,0.8840675099433636,0.46735921715800227,2002
78.63,-5.2,29.0,32.7,27.0,26.0,22.0,0.8919813464595485,0.45207220393230435,2002
244.93000000000004,-5.2,29.0,34.2,29.8,31.2,25.8,0.8996308696522433,0.43665123195606403,2002
62.739999999999995,-5.2,30.0,21.2,32.6,34.7,29.9,0.9070138128026359,0.4211008707960896,2002
111.96999999999997,-5.2,31.0,21.4,32.1,36.1,21.9,0.9141279881853337,0.40542572835999735,2002
88.11999999999998,-5.2,29.0,27.2,33.2,26.9,23.1,0.9209712877166346,0.38963044953078796,2002
164.86,-5.2,30.0,29.8,32.4,22.5,22.9,0.9275416835791966,0.37371971479046906,2002
75.07,-5.2,31.0,31.5,32.0,27.9,23.6,0.9338372288229251,0.3576982388331257,2002
92.72000000000001,-5.2,32.0,20.9,32.9,36.4,24.6,0.9398560579418954,0.3415707691678556,2002
151.75000000000003,-5.2,31.0,21.1,31.6,26.1,21.2,0.9455963874271425,0.32534208471198034,2002
89.95,-5.2,28.0,20.7,31.6,35.0,23.4,0.9510565162951535,0.30901699437494745,2002
227.83,-5.2,29.0,21.4,31.7,31.5,25.4,0.9562348265919056,0.2926003356333486,2002
138.99,-5.2,31.0,26.6,31.9,25.5,32.2,0.9611297838723007,0.27609697309746906,2002
228.75999999999996,-5.2,34.0,26.5,32.3,24.1,36.0,0.9657399376548549,0.2595117970697999,2002
85.60999999999999,-5.2,35.0,35.6,31.2,24.2,28.3,0.970063921851507,0.24284972209593583,2002
107.31999999999998,-5.2,32.0,25.6,28.9,28.5,30.8,0.9741004551724205,0.22611568550828828,2002
93.69999999999999,-5.2,27.0,17.8,30.8,35.1,24.2,0.9984354211555643,0.05591699010060326,2002
177.05000000000007,-5.2,29.0,15.7,32.6,28.3,19.6,0.9992500112396835,0.03872228089217446,2002
108.00999999999999,-5.2,27.0,21.0,31.4,25.8,20.1,0.9997685019798909,0.021516097436222254,2002
159.96999999999997,-3.8,27.0,28.8,32.1,25.0,22.9,0.9999907397361901,0.004303538296244289,2002
268.66,-3.8,26.0,27.5,28.6,25.2,23.9,0.9999166586547379,-0.012910296075009042,2002
347.08,-3.8,26.0,29.8,30.9,23.5,26.0,0.9995462806873573,-0.030120304846908114,2002
249.81,-3.8,27.0,16.1,30.9,24.3,27.5,0.9988797155850336,-0.04732138832243185,2002
547.3900000000001,-3.8,27.0,16.6,31.2,26.2,19.5,0.9979171608653922,-0.06450844944931623,2002
263.82,-3.8,27.0,17.2,30.9,29.8,22.0,0.9966589017541702,-0.08167639533042241,2002
195.55000000000004,-3.8,28.0,18.8,28.6,24.0,22.2,0.9951053111006976,-0.09882013873287143,2002
266.30000000000007,-3.8,28.0,27.0,27.7,23.7,23.1,0.9932568492674143,-0.11593459959550041,2002
213.94000000000003,-3.8,27.0,26.5,30.4,23.8,25.4,0.9911140639934547,-0.1330147065341959,2002
119.58000000000001,-3.8,27.0,25.2,29.8,24.2,26.1,0.9886775902323405,-0.1500553983446526,2002
173.35999999999999,-3.8,27.0,29.0,29.0,24.1,26.9,0.9859481499638304,-0.16705162550211902,2002
95.29999999999998,-3.8,27.0,25.3,28.3,26.0,26.5,0.9829265519799822,-0.18399835165768005,2002
148.73,-3.8,27.0,17.4,29.9,29.6,26.9,0.9796136916454901,-0.20089055513063525,2002
377.76,-3.8,27.0,17.3,27.0,28.4,21.7,0.9760105506323683,-0.21772323039653177,2002
255.76000000000002,-3.8,26.0,22.2,27.2,23.5,23.2,0.9679377830240643,-0.2511900638848191,2002
233.36000000000004,-3.8,31.0,20.3,29.6,22.3,21.9,0.9634705485641488,-0.2678143051621742,2002
387.94000000000005,-3.8,31.0,17.9,30.8,22.1,21.8,0.9587178169872964,-0.2843591872810036,2002
205.93999999999997,-3.8,31.0,16.7,30.7,25.0,26.3,0.9536809966304456,-0.30081980763566757,2002
160.74000000000004,-3.8,31.0,17.7,31.5,27.5,26.7,0.9483615800121716,-0.3171912885891059,2002
225.7,-3.8,32.0,19.0,31.9,24.0,26.5,0.9427611433904207,-0.3334687789181868,2002
185.65,-3.8,31.0,19.9,31.4,22.6,21.5,0.9368813462954315,-0.3496474552512284,2002
300.75,-3.8,28.0,24.2,30.7,21.3,21.8,0.9307239310379793,-0.3657225234972692,2002
299.86,-3.8,29.0,25.4,30.4,22.8,26.6,0.9242907221930933,-0.38168922026665897,2002
315.78,-3.8,29.0,17.6,30.6,24.6,26.9,0.9175836260593938,-0.3975428142825558,2002
262.67,-3.8,29.0,17.4,30.7,21.3,24.1,0.9106046300942163,-0.4132786077829042,2002
427.17,-3.8,29.0,16.6,30.4,22.5,19.6,0.9033558023246845,-0.4288919379124835,2002
328.11999999999995,-3.8,22.0,17.8,29.6,20.9,20.1,0.895839290734909,-0.4443781781046132,2002
234.29,-3.8,25.0,19.6,27.4,27.4,20.0,0.8880573226294932,-0.45973273945210397,2002
214.44000000000003,-3.8,25.0,21.3,29.6,31.0,20.3,0.8800122039735357,-0.47495107206704995,2002
371.66,-14.5,23.0,17.4,28.3,34.3,21.2,0.8717063187093218,-0.49002866642905923,2002
353.68,-14.5,25.0,20.2,26.6,29.2,20.3,0.8631421280499114,-0.5049610547215204,2002
213.00999999999993,-14.5,24.0,23.4,28.3,23.1,21.0,0.854322169749827,-0.5197438121555155,2002
263.95,-14.5,25.0,24.3,27.5,24.0,21.7,0.8452490573530633,-0.5343725582809787,2002
208.95000000000002,-14.5,24.0,24.6,26.7,28.0,22.9,0.835925479418637,-0.548842958284719,2002
366.02,-14.5,25.0,20.8,28.1,20.2,25.3,0.8263541987239096,-0.5631507242749186,2002
233.97999999999996,-14.5,25.0,27.0,29.2,21.3,22.3,0.8165380514459161,-0.5772916165517272,2002
